267.43, 385.78, -925.78, 295.63, 520.07, -66.01, -828.42, 0
796.69, -420.88, 246.19, 239.54, 161.60, 31.83, 483.69, 1
-974.91, 454.94, -232.34, -270.85, -972.47, -62.04, 726.62, 0
991.58, -267.19, -385.42, 510.97, 621.33, -382.31, 469.28, 1
-77.49, -51.61, 486.37, 708.12, 488.20, 955.50, -299.48, 1
-683.03, -963.44, 798.39, -132.48, -751.82, -612.48, 987.43, 0
547.59, 548.75, 217.69, 40.50, -456.89, 742.18, -835.99, 1
-577.68, 332.38, 777.28, 228.92, -419.66, -789.48, -144.51, 0
547.41, -108.49, 700.13, -550.46, -419.05, -668.51, 793.08, 1
-173.62, 799.68, -321.15, 588.31, -614.06, 914.49, 67.23, 1
-114.96, 129.55, 723.38, 697.38, -703.05, -431.01, 633.05, 1
521.96, 447.25, 390.30, 919.00, 715.69, 809.08, 182.90, 1
-213.90, 742.85, 752.37, 548.75, -707.02, 834.89, -639.33, 1
-97.93, 201.64, -308.76, 580.00, -726.43, -184.48, -785.33, 0
261.45, -569.38, -131.14, -905.39, -337.87, 626.58, 528.37, 1
-949.58, -35.37, -708.73, -428.63, -452.31, -621.27, 976.07, 0
802.42, 799.31, -612.17, -135.65, 769.77, 864.25, -297.59, 1
161.66, -154.03, 656.91, 482.89, -323.10, 734.18, 678.52, 1
-605.64, 907.71, 462.20, -715.87, 56.49, -58.20, 927.73, 1
-702.99, -550.65, 487.84, 56.98, 783.44, 840.27, -653.19, 0
638.72, 799.86, -208.90, 638.66, 896.97, -74.50, -188.63, 1
-906.43, -136.14, 392.38, -782.46, -275.98, -383.04, -374.31, 0
-237.59, 186.68, -559.13, 6.74, 596.24, -850.89, -21.70, 0
670.89, 122.29, 972.78, 431.32, 153.48, -690.36, 24.38, 1
876.16, -304.36, -974.18, 929.62, 753.47, 23.04, 950.56, 0
79.62, -402.51, -590.75, 634.82, 705.13, -934.87, -162.51, 0
266.88, 828.18, 329.14, -928.22, -292.34, 406.48, -103.61, 1
-548.33, -642.14, 980.77, -84.81, -778.92, -579.76, 139.13, 0
32.50, -794.61, -881.47, 109.78, 865.17, 648.98, 435.90, 0
795.83, 146.58, -975.59, -64.42, 563.28, -388.41, -371.93, 0
-774.22, -904.17, -317.42, -227.70, -367.78, -371.20, 18.04, 0
-611.68, -360.64, 873.90, 987.98, 851.92, 664.11, -51.97, 1
136.63, -156.53, -275.61, 619.13, 696.58, 56.92, 563.95, 1
180.09, 216.04, -432.42, -202.49, -735.59, 361.49, -326.40, 0
-362.65, -83.90, -40.62, 21.88, -235.39, 225.32, 337.81, 0
832.09, -92.14, 843.38, -968.14, 30.85, -309.18, -311.01, 1
915.28, 108.07, -687.67, 158.85, 818.84, 509.26, -379.01, 1
-846.49, 701.47, 374.49, -853.63, 233.74, -566.94, -561.57, 1
650.32, 216.77, 254.25, -97.26, 759.51, 527.45, -26.70, 1
-906.98, -756.16, -384.56, 964.84, -285.38, -499.62, -248.57, 0
31.40, -482.65, 807.86, 514.51, -809.50, -816.28, -87.56, 0
283.55, 450.61, 252.05, 509.20, 45.56, -362.65, -112.95, 1
178.93, 831.90, -666.80, 310.77, -653.86, -903.38, -6.81, 0
-293.62, -181.86, -651.17, -701.71, 406.54, -531.30, 350.81, 0
810.36, -819.88, 629.20, 195.47, -10.41, -571.58, 748.77, 0
575.37, 638.42, 104.71, 886.84, -444.87, -166.72, -831.90, 1
600.21, -839.11, 407.21, 386.15, 786.92, -902.10, -954.16, 0
-703.60, -950.25, 910.40, -940.67, -858.33, -858.09, -105.50, 0
-108.01, 589.89, -943.11, -921.81, 433.33, 51.36, -674.06, 0
580.13, 192.11, 407.21, 84.32, 659.23, -603.81, 959.35, 1
470.26, -230.99, 80.54, 416.18, 918.09, -72.24, -773.74, 0
-274.21, -91.59, 718.07, 12.91, 569.75, -261.88, 226.91, 1
246.19, 328.41, 871.88, 241.07, 24.38, -667.10, -561.45, 1
7.29, -294.60, -786.43, -565.17, -127.23, 237.22, 159.22, 0
197.85, -883.79, 913.57, -101.41, 710.14, -716.97, 618.64, 0
217.32, -700.86, -663.08, -377.61, -177.47, 293.98, -59.36, 0
-11.32, -632.56, 200.84, -822.50, -340.43, -551.50, 961.67, 0
-972.35, 277.93, -611.93, 856.38, 909.91, -189.31, -385.48, 0
612.72, -396.83, 35.43, -547.53, -714.84, -141.09, -47.33, 0
-864.31, -533.68, -982.36, -813.59, -144.69, 392.50, -58.32, 0
436.02, 655.39, 506.45, -423.14, -959.90, -11.08, 39.83, 1
-543.93, 718.07, 746.70, -822.69, -544.05, -452.25, 570.42, 1
365.52, -879.45, -754.26, 264.56, 328.78, -136.39, -189.98, 0
117.65, 354.59, 362.47, 588.24, 946.71, 411.18, 455.79, 1
-164.89, -323.71, -340.62, -142.43, -180.21, 265.66, 921.45, 0
-999.82, -453.29, -204.02, -330.18, 319.01, 152.62, 530.08, 0
-902.40, -709.77, -958.74, -242.77, -166.36, -463.79, -180.33, 0
236.24, -135.35, -691.21, 96.53, -952.27, -773.19, -335.67, 0
207.56, -330.12, -970.40, -357.22, 928.59, -911.01, -626.21, 0
762.93, -760.86, 757.62, -273.17, 146.70, 200.23, -787.04, 1
317.73, 585.01, 6.62, -831.72, 113.50, 857.05, 278.60, 1
888.61, -59.05, 616.44, 653.98, 664.97, 314.74, -843.87, 1
-256.94, 198.34, 535.33, 364.79, -489.79, -293.80, 618.95, 1
-813.41, -857.11, 564.62, 622.18, -101.60, -528.06, 297.59, 0
923.28, -485.15, 5.04, -273.35, 23.16, 635.49, -363.99, 1
-906.55, -571.28, -954.53, -907.83, 966.92, 180.15, 383.10, 0
182.84, 748.47, 585.68, -814.63, -89.57, 587.45, -274.27, 1
626.33, 508.59, -481.12, 289.04, 257.67, -533.01, -363.20, 1
-696.58, 67.29, 608.45, -885.43, 323.59, 165.75, 278.18, 1
-113.62, -361.86, 414.29, -290.63, 800.29, 59.30, -692.68, 0
-372.91, 57.04, 856.38, 420.70, 152.75, -253.09, -603.26, 1
-261.21, 71.69, 295.69, -943.60, 174.05, 527.21, -366.01, 1
962.28, 588.85, -797.97, 901.79, 129.00, -364.67, 51.55, 1
-499.80, -446.70, -277.14, 648.92, -696.10, 827.27, -572.19, 0
207.56, 845.76, 833.92, -343.30, 340.86, -713.49, -912.78, 1
-123.87, -377.18, 983.21, -720.39, -278.85, 12.42, 466.17, 1
-401.84, 295.57, 203.28, 639.82, -626.58, 475.63, -38.06, 1
18.22, 622.79, 530.69, 516.53, -191.56, 50.45, 372.30, 1
-940.86, 653.68, 67.54, 744.87, 424.12, -150.43, 393.60, 1
670.34, 3.39, 845.27, 803.09, -541.00, 964.66, -157.51, 1
578.72, 599.78, -169.16, -695.67, -765.68, -159.03, -513.35, 1
-812.80, 70.04, 775.81, -327.19, -292.64, -878.78, 244.06, 0
31.22, 455.73, -934.51, 862.54, -236.61, -327.62, 648.55, 0
996.83, 964.90, 493.88, -808.04, -512.80, -302.71, -14.31, 1
746.39, -558.76, -137.67, -227.45, -549.49, 404.46, -62.41, 0
78.40, 660.70, -777.15, -360.58, -10.41, -588.18, 909.91, 1
573.53, -247.17, 773.31, -171.24, -64.00, -78.89, -338.54, 1
